priority,doc_type,doc_id,permit_num,code,cost,sqft,issue_date,name,description
4,other_pdf,1132690,13-07333-NEWC,NEWC,31530000,0,2013-10-07T00:00:00,FRAME 7301 DWYER RD 02262014.pdf,"Construct a 2-story 106,931 sq ft high school as per plans. (Edward Livingston School)"
4,other_pdf,1172410,13-07333-NEWC,NEWC,31530000,0,2013-10-07T00:00:00,7301 Dwyer-frame-3.31.2014.pdf,"Construct a 2-story 106,931 sq ft high school as per plans. (Edward Livingston School)"
4,other_pdf,1300352,13-07333-NEWC,NEWC,31530000,0,2013-10-07T00:00:00,frame 7301 dwyer rd 05022014.pdf,"Construct a 2-story 106,931 sq ft high school as per plans. (Edward Livingston School)"
4,other_pdf,3138267,13-07333-NEWC,NEWC,31530000,0,2013-10-07T00:00:00,7301 Dwyer Road 13-07333 NEWC.pdf,"Construct a 2-story 106,931 sq ft high school as per plans. (Edward Livingston School)"
4,other_pdf,5100318,13-07333-NEWC,NEWC,31530000,0,2013-10-07T00:00:00,Permit Summary 1.pdf,"Construct a 2-story 106,931 sq ft high school as per plans. (Edward Livingston School)"
4,other_pdf,5100320,13-07333-NEWC,NEWC,31530000,0,2013-10-07T00:00:00,Permit Summary.pdf,"Construct a 2-story 106,931 sq ft high school as per plans. (Edward Livingston School)"
4,other_pdf,779844,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,6050 Pontchartrain Bl.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,821391,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,6050 Pontchartrain Blvd. 13-08517 NEWC Benchmark.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,853342,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,6050 Pontchartrain Blvd - act of sale.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,853345,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,6050 Pontchartrain Blvd benchmark.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,863231,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,6050 Pontchartrain Blvd. 13-08517 NEWC Benchmark.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,882299,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,20130624160541862.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,885696,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,20130708094245554.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,1023732,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,6054 Pontchartrain.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,1104732,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,13-08517-NEWC.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,1299952,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,30 day meter - 6050 Ponchartrain.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,1299953,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,meter release-6050 pontchatrain-05022014.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,1460070,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,Final 6050 Pontchartrain 09 11 2014.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,1852342,13-08517-NEWC,NEWC,480000,4800,2013-11-19T00:00:00,Certificate of Occupancy.pdf,Construct a 2-story 4800 sq ft building shell as per plans. No Use or Occupancy. Plans to follow. Each tenant shall apply for separate permit. Signs require a seaparte permit. (Formerly 6054 Pontchartrain Blvd)
4,other_pdf,779906,13-08521-NEWC,NEWC,30000,0,2013-08-20T00:00:00,13121 Carrere Ct Building A.pdf,Erect 1 modular office building for future bus maintenance facility as per plans. This lot currently has an existing truck storage facility on it. Building A
4,other_pdf,1019344,13-08521-NEWC,NEWC,30000,0,2013-08-20T00:00:00,13-08521-NEWC-A.pdf,Erect 1 modular office building for future bus maintenance facility as per plans. This lot currently has an existing truck storage facility on it. Building A
4,other_pdf,779904,13-08523-NEWC,NEWC,30000,0,2013-08-20T00:00:00,13121 Carrere Ct Building B.pdf,Erect 1 modular office building for future bus maintenance facility as per plans. This lot currently has an existing truck storage facility on it. Building B
4,other_pdf,788412,13-08523-NEWC,NEWC,30000,0,2013-08-20T00:00:00,13121 Carrere Ct.pdf,Erect 1 modular office building for future bus maintenance facility as per plans. This lot currently has an existing truck storage facility on it. Building B
4,other_pdf,1019353,13-08523-NEWC,NEWC,30000,0,2013-08-20T00:00:00,13-08523-NEWC-B.pdf,Erect 1 modular office building for future bus maintenance facility as per plans. This lot currently has an existing truck storage facility on it. Building B
4,other_pdf,780042,13-08540-NEWC,NEWC,98000,0,2013-04-22T00:00:00,2013_0314_Clinic Relocation Package.pdf,Relocating/Reconstructing existing modular building on the same site to be used as a vet clinic as per plans.
4,other_pdf,780053,13-08540-NEWC,NEWC,98000,0,2013-04-22T00:00:00,1700 Mardi Gras Blvd.pdf,Relocating/Reconstructing existing modular building on the same site to be used as a vet clinic as per plans.
4,other_pdf,805005,13-08540-NEWC,NEWC,98000,0,2013-04-22T00:00:00,Scan of response to permit review CoNO 13-08540-NEWC.pdf,Relocating/Reconstructing existing modular building on the same site to be used as a vet clinic as per plans.
4,other_pdf,835100,13-08540-NEWC,NEWC,98000,0,2013-04-22T00:00:00,13-08540-NEWC.pdf,Relocating/Reconstructing existing modular building on the same site to be used as a vet clinic as per plans.
4,other_pdf,883688,13-08540-NEWC,NEWC,98000,0,2013-04-22T00:00:00,883687.pdf,Relocating/Reconstructing existing modular building on the same site to be used as a vet clinic as per plans.
4,other_pdf,782100,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,3 Westbank Expwy.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873552,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC 13-L0241A-AB-06192013162508.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873553,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC 13-L0241A-BP-06192013162526.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873554,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC Pile Load Test Alert.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873556,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC Benchmark Certificate Alert.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873557,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC C1 SCAN_003 (2).pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873559,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC 13-L0241A-AB-06192013162508.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873560,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC 13-L0241A-BP-06192013162526.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873561,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC Pile Load Test Alert.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873563,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC Benchmark Certificate Alert.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,873564,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC C1 SCAN_003 (2).pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,891139,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,Scan_001.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,891140,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,Scan_002.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,891141,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,No 13-08762-NEWC Benchmark Certificate Alert.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,909321,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,3 Westbank Expressway 13-08762 Benchmark.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,909809,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,13-08762-NEWC.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,1117070,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,3 Westbank Expressway.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,1363085,13-08762-NEWC,NEWC,500000,10500,2013-07-15T00:00:00,3 Westbank Expressway.pdf,"Construct a 1-story, 10,500sf Limousine transportation service building with parking lot as per plans."
4,other_pdf,788351,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,2631 General DeGaulle Dr.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,789351,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,2631 Gen Degaulle Dr.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,911399,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,2631 General De Gaulle Dr Motion from CPC.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,931681,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,BenchmarkCert.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,1048004,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,13-09555-NEWC.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,1175127,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,GENERAL 2631 GENERAL DE GAULLE 04032014.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,1309758,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,frame 2631 general de gaulle 05092014.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,1362139,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,final 2631 general de gaulle 06232014.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,1363754,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,TEMPORARY METER 2631 GENERAL DE GAULLE 06242014.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,1371145,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,FINAL 2631 GENERAL DE GAULLE 06302014.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,1374045,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,FINAL 2631 GEN DE GAULLE 07012014.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,1380709,13-09555-NEWC,NEWC,241369,0,2013-08-21T00:00:00,TEMP C OF O REQUEST 07 08 2014.pdf,Construct a 1875 sq ft restaurant per plans and CPC approval per plans.
4,other_pdf,793892,13-10401-NEWC,NEWC,20000,0,2013-04-25T00:00:00,1 Arbor Pl.pdf,Construction of a 1-story 140 sq ft guard house as per plans.
4,other_pdf,797160,13-10401-NEWC,NEWC,20000,0,2013-04-25T00:00:00,1 Arbor Place 13-10401 NEWC Benchmark.pdf,Construction of a 1-story 140 sq ft guard house as per plans.
4,other_pdf,833988,13-10401-NEWC,NEWC,20000,0,2013-04-25T00:00:00,13-10401-NEWC.pdf,Construction of a 1-story 140 sq ft guard house as per plans.
4,other_pdf,796053,13-10640-NEWC,NEWC,400000,0,2013-06-20T00:00:00,6666 Spanish Fort Blvd.pdf,Construct a 571 sq ft chapel and courtyard next to existing church per plans.
4,other_pdf,842093,13-10640-NEWC,NEWC,400000,0,2013-06-20T00:00:00,AMENDED REVIEW.pdf,Construct a 571 sq ft chapel and courtyard next to existing church per plans.
4,other_pdf,842097,13-10640-NEWC,NEWC,400000,0,2013-06-20T00:00:00,BFE Certificate.pdf,Construct a 571 sq ft chapel and courtyard next to existing church per plans.
4,other_pdf,866570,13-10640-NEWC,NEWC,400000,0,2013-06-20T00:00:00,BFE Certificate.pdf,Construct a 571 sq ft chapel and courtyard next to existing church per plans.
4,other_pdf,866572,13-10640-NEWC,NEWC,400000,0,2013-06-20T00:00:00,St. Pius Soils Report.pdf,Construct a 571 sq ft chapel and courtyard next to existing church per plans.
4,other_pdf,909367,13-10640-NEWC,NEWC,400000,0,2013-06-20T00:00:00,13-10640-NEWC.pdf,Construct a 571 sq ft chapel and courtyard next to existing church per plans.
4,other_pdf,917061,13-10640-NEWC,NEWC,400000,0,2013-06-20T00:00:00,13-10640 Sketches.pdf,Construct a 571 sq ft chapel and courtyard next to existing church per plans.
4,other_pdf,801075,13-11204-NEWC,NEWC,128000,0,2013-05-17T00:00:00,7800 Almonaster Blvd.pdf,"Construct a 100 x 110 metal shed, destroyed by Hurricane Katrina, on existing slab as per plans."
4,other_pdf,855348,13-11204-NEWC,NEWC,128000,0,2013-05-17T00:00:00,13-11204-NEWC.pdf,"Construct a 100 x 110 metal shed, destroyed by Hurricane Katrina, on existing slab as per plans."
4,other_pdf,881002,13-11204-NEWC,NEWC,128000,0,2013-05-17T00:00:00,13-11204 Sketch.pdf,"Construct a 100 x 110 metal shed, destroyed by Hurricane Katrina, on existing slab as per plans."
4,other_pdf,801623,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,5301 N Rocheblave St.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,885659,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,13-11313-NEWC Lawless Response 5-14-13.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,885660,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,G102 - 05.09.13.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,904050,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,130607 354 Alfred Lawless High School.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,904053,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,SFM Appeal Response 6-20-13.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,904106,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,130607 354 Alfred Lawless High School.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,904108,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,SFM Appeal Response 6-20-13.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,1077991,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,Lawless HS - Timber Pile Load Test Report 1.2.2013.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,1077992,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,Lawless HS - Precast Concrete Pile Static Pile Load Test Report.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,1081639,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,13-11313 vol 1.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,1081644,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,13-11313 vol 2.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,1081648,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,13-11313 vol 3.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,1081651,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,13-11313 vol 4.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
4,other_pdf,1081652,13-11313-NEWC,NEWC,28000000,0,2014-01-15T00:00:00,13-11313 IIII.pdf,Construct a 3-stry senior high school (Alfred Lawless High School) as per plans.
